Taxonomic_group,Label,French_name
Aves,Emberiza chrysophrys,Bruant à sourcils jaunes
Aves,Zonotrichia leucophrys,Bruant à couronne blanche
Aves,Zonotrichia albicollis,Bruant à gorge blanche
Aves,Dolichonyx oryzivorus,Goglu des prés
Aves,Molothrus ater,Vacher à tête brune
Aves,Seiurus aurocapilla,Paruline couronnée
Aves,Parkesia noveboracensis,Paruline des ruisseaux
Aves,Mniotilta varia,Paruline noir et blanc
Aves,Setophaga ruticilla,Paruline flamboyante
Aves,Setophaga americana,Paruline à collier
Aves,Setophaga fusca,Paruline à gorge orangée
Aves,Setophaga petechia,Paruline jaune
Aves,Setophaga pensylvanica,Paruline à flancs marron
Aves,Setophaga striata,Paruline rayée
Aves,Piranga olivacea,Piranga écarlate
Aves,Pheucticus ludovicianus,Cardinal à poitrine rose
Anura,Bombina variegata,Sonneur à ventre jaune
Anura,Alytes obstetricans,Alyte accoucheur
Anura,Discoglossus montalentii,Discoglosse corse
Anura,Discoglossus pictus,Discoglosse peint
Anura,Discoglossus sardus,Discoglosse sarde
Anura,Pelobates cultripes,Pélobate cultripède
Anura,Pelobates fuscus,Pélobate brun
Anura,Pelodytes punctatus,Pélodyte ponctué
Anura,Bufo spinosus,Crapaud épineux
Anura,Bufo bufo,Crapaud commun
Anura,Epidalea calamita call,Crapaud calamite
Anura,Epidalea calamita,Crapaud calamite
Anura,Pseudepidalea viridis,Crapaud vert
Anura,Hyla arborea,Rainette verte
Anura,Hyla meridionalis,Rainette méridionale
Anura,Hyla sarda,Rainette sarde
Anura,Rana arvalis,Grenouille des champs
Anura,Rana dalmatina,Grenouille agile
Anura,Rana pyrenaica,Grenouille des Pyrénées
Anura,Rana temporaria,Grenouille rousse
Anura,Pelophylax bergeri,Grenouille de Berger
Anura,Lithobates catesbeianus,Grenouille taureau
Anura,Pelophylax kl.,
Anura,Pelophylax kl. esculentus,Grenouille verte
Anura,Pelophylax kl. grafi,Grenouille de De Graf
Anura,Pelophylax lessonae,Grenouille de Lessona
Anura,Pelophylax perezi,Grenouille de Perez
Anura,Pelophylax ridibundus,Grenouille rieuse
Orthoptera,Acheta domesticus,Grillon domestique
Orthoptera,Acrida ungarica,Truxale méditerranéenne
Orthoptera,Acrometopa italica,Phanéroptère corse
Orthoptera,Acrotylus fischeri,Oedipode occidentale
Orthoptera,Acrotylus insubricus,Oedipode grenadine
Orthoptera,Acrotylus patruelis,Oedipode gracile
Orthoptera,Aeropedellus variegatus,Gomphocère des moraines
Orthoptera,Aiolopus strepens,Aïolope automnale
Orthoptera,Aiolopus thalassinus,Aïolope émeraudine
Orthoptera,Anacridium aegyptium,Criquet égyptien
Orthoptera,Anonconotus alpinus,Decticelle montagnarde
Orthoptera,Anonconotus apenninigenus,Decticelle sud-alpine
Orthoptera,Anonconotus baracunensis,Analote du Queyras
Orthoptera,Antaxius bouvieri,Antaxie corse
Orthoptera,Antaxius chopardi,Antaxie catalane
Orthoptera,Antaxius hispanicus,Antaxie pyrénéenne
Orthoptera,Antaxius pedestris,Antaxie marbrée
Orthoptera,Antaxius sorrezensis,Antaxie cévenole
Orthoptera,Antaxius spinibrachius,Antaxie voyageuse
Orthoptera,Arachnocephalus vestitus,Grillon des Cistes
Orthoptera,Arcyptera brevipennis vicheti,Arcyptère languedocienne
Orthoptera,Arcyptera microptera,Arcyptère caussignarde
Orthoptera,Arcyptera fusca,Arcyptère bariolée
Orthoptera,Arcyptera kheili,Arcyptère provençale
Orthoptera,Barbitistes fischeri,Barbitiste méridional
Orthoptera,Barbitistes obtusus,Barbitiste empourpré
Orthoptera,Barbitistes serricauda,Barbitiste des bois
Orthoptera,Calephorus compressicornis,Criquet des dunes
Orthoptera,Callicrania ramburii,Ephippigère gasconne
Orthoptera,Calliptamus barbarus,Criquet de Barbarie
Orthoptera,Calliptamus italicus,Caloptène italien
Orthoptera,Calliptamus siciliae,Caloptène provençal
Orthoptera,Calliptamus wattenwylianus,Caloptène méridional
Orthoptera,Celes variabilis,Oedipode des steppes
Orthoptera,Chorthippus albomarginatus,Criquet marginé
Orthoptera,Chorthippus apricarius,Criquet des adrets
Orthoptera,Chorthippus biguttulus,Criquet mélodieux
Orthoptera,Chorthippus binotatus,Criquet des ajoncs
Orthoptera,Chorthippus brunneus,Criquet duettiste
Orthoptera,Gomphocerippus corsicus,Sténobothre corse
Orthoptera,Chorthippus dorsatus,Criquet verte-échine
Orthoptera,Gomphocerippus eisentrauti,Criquet semblable
Orthoptera,Chorthippus jucundus,Criquet des joncs
Orthoptera,Gomphocerippus mollis,Criquet des jachères
Orthoptera,Pseudochorthippus montanus,Criquet palustre
Orthoptera,Pseudochorthippus parallelus,Criquet des pâtures
Orthoptera,Gomphocerippus corsicus,Sténobothre corse
Orthoptera,Gomphocerippus pullus,Criquet des iscles
Orthoptera,Stauroderus scalaris,Criquet jacasseur
Orthoptera,Chorthippus vagans,Criquet des pins
Orthoptera,Chrysochraon dispar,Criquet des clairières
Orthoptera,Conocephalus conocephalus,Conocéphale africain
Orthoptera,Conocephalus dorsalis,Conocéphale des roseaux
Orthoptera,Conocephalus fuscus,Conocéphale bigarré
Orthoptera,Cophopodisma pyrenaea,Miramelle pyrénéenne
Orthoptera,Cyrtaspis scutata,Méconème scutigère
Orthoptera,Decticus albifrons,Dectique à front blanc
Orthoptera,Decticus verrucivorus,Dectique verrucivore
Orthoptera,Dociostaurus genei,Criquet des chaumes
Orthoptera,Dociostaurus jagoi,Criquet de Jago
Orthoptera,Dociostaurus maroccanus,Criquet marocain
Orthoptera,Dolichopoda azami,Sauterelle des grottes
Orthoptera,Dolichopoda bormansi,Dolichopode d'Evisa
Orthoptera,Dolichopoda linderii,Dolichopode catalan
Orthoptera,Epacromius tergestinus,Oedipode des salines
Orthoptera,Ephippiger diurnus,Ephippigère des vignes
Orthoptera,Ephippiger provincialis,Ephippigère provençale
Orthoptera,Ephippiger terrestris,Ephippigère terrestre
Orthoptera,Lucasinova nigromarginata,Ephippigère algérienne
Orthoptera,Epipodisma pedemontana,Miramelle piémontaise
Orthoptera,Euchorthippus chopardi,Criquet strié
Orthoptera,Euchorthippus declivus,Criquet des bromes
Orthoptera,Euchorthippus elegantulus,Criquet blafard
Orthoptera,Eugryllodes pipiens,Grillon tintinnabulant
Orthoptera,Eupholidoptera chabrieri,Decticelle splendide
Orthoptera,Euthystira brachyptera,Criquet des genévriers
Orthoptera,Eyprepocnemis plorans,Miramelle corse
Orthoptera,Gampsocleis glabra,Dectique des brandes
Orthoptera,Gomphoceridius brevipennis,Gomphocère pyrénéen
Orthoptera,Gomphocerippus rufus,Gomphocère roux
Orthoptera,Gomphocerus sibiricus,Gomphocère des alpages
Orthoptera,Gryllomorpha dalmatina,Grillon des bastides
Orthoptera,Gryllomorpha uclensis,Grillon des jas
Orthoptera,Gryllotalpa gryllotalpa,Courtilière commune
Orthoptera,Gryllus bimaculatus,Grillon bimaculé
Orthoptera,Gryllus campestris,Grillon champêtre
Orthoptera,Isophya pyrenaea,Barbitiste des Pyrénées
Orthoptera,Leptophyes boscii,Leptophye sarmate
Orthoptera,Leptophyes laticauda,Grande Leptophye
Orthoptera,Leptophyes punctatissima,Leptophye ponctuée
Orthoptera,Locusta migratoria,Criquet migrateur
Orthoptera,Meconema meridionale,Méconème fragile
Orthoptera,Meconema thalassinum,Méconème tambourinaire
Orthoptera,Melanogryllus desertus,Grillon noirâtre
Orthoptera,Melanoplus frigidus,Miramelle des frimas
Orthoptera,Roeseliana azami,Decticelle d'Azam
Orthoptera,Bicolorana bicolor,Decticelle bicolore
Orthoptera,Metrioptera brachyptera,Decticelle des bruyères
Orthoptera,Metrioptera buyssoni,Decticelle pyrénéenne
Orthoptera,Roeseliana roeselii,Decticelle bariolée
Orthoptera,Metrioptera saussuriana,Decticelle des alpages
Orthoptera,Sepiana sepium,Decticelle échassière
Orthoptera,Miramella alpina,Miramelle alpestre
Orthoptera,Modicogryllus frontalis,Grillon à front jaune
Orthoptera,Mogoplistes brunneus,Grillon écailleux
Orthoptera,Myrmecophilus aequispina,Grand Fourmigril
Orthoptera,Myrmecophilus myrmecophilus,Fourmigril méridional
Orthoptera,Myrmeleotettix maculatus,Gomphocère tacheté
Orthoptera,Nemobius sylvestris,Grillon des bois
Orthoptera,Oecanthus pellucens,Grillon d'Italie
Orthoptera,Oedaleus decorus,Oedipode soufrée
Orthoptera,Oedipoda caerulescens,Oedipode turquoise
Orthoptera,Oedipoda charpentieri,Oedipode occitane
Orthoptera,Oedipoda fuscocincta,Oedipode catalane
Orthoptera,Oedipoda germanica,Oedipode rouge
Orthoptera,Omocestus antigai,Criquet catalan
Orthoptera,Omocestus haemorrhoidalis,Criquet rouge-queue
Orthoptera,Omocestus petraeus,Criquet des grouettes
Orthoptera,Omocestus raymondi,Criquet des garrigues
Orthoptera,Omocestus rufipes,Criquet noir-ébène
Orthoptera,Omocestus viridulus,Criquet verdelet
Orthoptera,Paracaloptenus bolivari,Caloptène pyrénéen
Orthoptera,Paracinema tricolor,Criquet tricolore
Orthoptera,Mecostethus parapleurus,Criquet des roseaux
Orthoptera,Paratettix meridionalis,Tétrix méridional
Orthoptera,Amedegnatiana vicheti,Decticelle languedocienne
Orthoptera,Petaloptila andreinii,Grillon ligure
Orthoptera,Pezotettix giornae,Criquet pansu
Orthoptera,Phaneroptera falcata,Phanéroptère commun
Orthoptera,Phaneroptera nana,Phanéroptère méridional
Orthoptera,Pholidoptera aptera,Decticelle aptère
Orthoptera,Pholidoptera fallax,Decticelle trompeuse
Orthoptera,Pholidoptera femorata,Pholidoptère précoce
Orthoptera,Pholidoptera griseoaptera,Pholidoptère cendrée
Orthoptera,Platycleis affinis,Decticelle côtière
Orthoptera,Platycleis albopunctata,Decticelle chagrinée
Orthoptera,Platycleis falx,Decticelle à serpe
Orthoptera,Platycleis grisea,Decticelle grisâtre
Orthoptera,Platycleis intermedia,Decticelle intermédiaire
Orthoptera,Platycleis sabulosa,Decticelle des sables
Orthoptera,Tessellana tessellata,Decticelle carroyée
Orthoptera,Podisma pedestris,Miramelle des moraines
Orthoptera,Polysarcus denticauda,Barbitiste ventru
Orthoptera,Polysarcus scutatus,Barbitiste à bouclier
Orthoptera,Prionotropis azami,Criquet hérisson
Orthoptera,Prionotropis rhodanica,Criquet rhodanien
Orthoptera,Pseudomogoplistes squamiger,Grillon maritime
Orthoptera,Psophus stridulus,Oedipode stridulante
Orthoptera,Pteronemobius heydenii,Grillon des marais
Orthoptera,Pteronemobius lineolatus,Grillon des torrents
Orthoptera,Pyrgomorpha conica,Pyrgomorphe à tête conique
Orthoptera,Ramburiella hispanica,Criquet des Ibères
Orthoptera,Rhacocleis germanica,Decticelle orientale
Orthoptera,Rhacocleis poneli,Sauterelle opportuniste
Orthoptera,Ruspolia nitidula,Conocéphale gracieux
Orthoptera,Saga pedo,Magicienne dentelée
Orthoptera,Schistocerca gregaria,Criquet pèlerin
Orthoptera,Sphingonotus caerulans,Oedipode aigue-marine
Orthoptera,Sphingonotus uvarovi,Oedipode corse
Orthoptera,Stenobothrus cotticus,Sténobothre cottien
Orthoptera,Stenobothrus festivus,Sténobothre occitan
Orthoptera,Stenobothrus fischeri,Sténobothre cigalin
Orthoptera,Stenobothrus grammicus,Sténobothre fauve-queue
Orthoptera,Stenobothrus lineatus,Criquet de la Palène
Orthoptera,Stenobothrus nigromaculatus,Sténobothre bourdonneur
Orthoptera,Stenobothrus rubicundulus,Sténobothre alpin
Orthoptera,Stenobothrus stigmaticus,Sténobothre nain
Orthoptera,Stethophyma grossum,Criquet ensanglanté
Orthoptera,Diestrammena asynamora,Sauterelle des serres
Orthoptera,Eumodicogryllus bordigalensis,Grillon bordelais
Orthoptera,Tetrix bipunctata,Tétrix calcicole
Orthoptera,Tetrix bolivari,Tétrix caucasien
Orthoptera,Tetrix ceperoi,Tétrix des vasières
Orthoptera,Tetrix subulata,Tétrix riverain
Orthoptera,Tetrix tenuicornis,Tétrix longicorne
Orthoptera,Tetrix tuerki,Tétrix grisâtre
Orthoptera,Tetrix undulata,Tétrix commun
Orthoptera,Tettigonia cantans,Sauterelle cymbalière
Orthoptera,Tettigonia viridissima,Grande Sauterelle verte
Orthoptera,Thyreonotus corsicus,Sauterelle du kermès
Orthoptera,Xya variegata,Tridactyle panaché
Orthoptera,Trigonidium cicindeloides,Grillon coléoptère
Orthoptera,Tropidopola cylindrica,Criquet cylindrique
Orthoptera,Tylopsis lilifolia,Phanéroptère liliacé
Orthoptera,Uromenus brevicollis,Ephippigère d’Algérie
Orthoptera,Sorapagus catalaunicus,Ephippigère catalane
Orthoptera,Corsteropleurus chopardi,Ephippigère corse
Orthoptera,Uromenus rugosicollis,Ephippigère carénée
Orthoptera,Tetrix depressa,Tétrix déprimé
Orthoptera,Yersinella raymondii,Decticelle frêle
Orthoptera,Zeuneriana abbreviata,Decticelle atlantique
Hemiptera,Lyristes plebejus,Cigale plébéienne
Hemiptera,Cicada orni,Cigale grise
Hemiptera,Cicada barbara lusitanica,
Hemiptera,Cicadatra atra,Cigale noire
Hemiptera,Tibicina tomentosa,Cigale cotonneuse
Hemiptera,Tibicina haematodes,Cigale rouge
Hemiptera,Tibicina steveni,Cigale orientale
Hemiptera,Tibicina corsica corsica,Cigale corse
Hemiptera,Tibicina corsica fairmairei,Cigale de Faimair
Hemiptera,Tibicina quadrisignata,Cigale quatre fois signée
Hemiptera,Tibicina nigronervosa,Cigale à nervures noires
Hemiptera,Tibicina garricola,Cigale des garrigues
Hemiptera,Cicadetta brevipennis litoralis,Cigale du littoral
Hemiptera,Cicadetta fangoana,Cigale du Fango
Hemiptera,Cicadetta cerdaniensis,Cigale cerdane
Hemiptera,Cicadetta petryi,Cigale des collines
Hemiptera,Tettigettalna argentata,Cigale argentée
Hemiptera,Tettigettula pygmea,Cigale pygmée
Hemiptera,Cicadivetta tibialis,Cigale à tibias armés
Hemiptera,Cicadetta sibillae,Cigalette de Sibille
Hemiptera,Dimissalna dimissa,Cigale des Balkans
Hemiptera,Cicadetta montana,Cigale des montagnes
Hemiptera,Cicadetta cantilatrix,Cigale bourguignonne
Chiroptera,Barbastella barbastellus,Barbastelle d'Europe
Chiroptera,Myotis myotis,Grand murin
Chiroptera,Rhinolophus ferrumequinum,Grand rhinolophe
Chiroptera,Nyctalus lasiopterus,Grande noctule
Chiroptera,Miniopterus schreibersii,Minioptère de Schreibers
Chiroptera,Tadarida teniotis,Molosse de Cestoni
Chiroptera,Myotis crypticus,Murin cryptique
Chiroptera,Myotis alcathoe,Murin d'Alcathoé
Chiroptera,Myotis escalerai,Murin d'Escalera
Chiroptera,Myotis bechsteinii,Murin de Bechstein
Chiroptera,Myotis brandtii,Murin de Brandt
Chiroptera,Myotis capaccinii,Murin de Capaccini
Chiroptera,Myotis daubentonii,Murin de Daubenton
Chiroptera,Myotis nattereri,Murin de Natterer
Chiroptera,Myotis dasycneme,Murin des marais
Chiroptera,Myotis punicus,Murin du Maghreb
Chiroptera,Myotis mystacinus,Murin à moustaches
Chiroptera,Myotis emarginatus,Murin à oreilles échancrées
Chiroptera,Myotis spC,Myotis nustrale
Chiroptera,Nyctalus noctula,Noctule commune
Chiroptera,Nyctalus leisleri,Noctule de Leisler
Chiroptera,Plecotus austriacus,Oreillard gris
Chiroptera,Plecotus macrobullaris,Oreillard montagnard
Chiroptera,Plecotus auritus,Oreillard roux
Chiroptera,Myotis blythii,Petit murin
Chiroptera,Rhinolophus hipposideros,Petit rhinolophe
Chiroptera,Pipistrellus pipistrellus,Pipistrelle commune
Chiroptera,Pipistrellus kuhlii,Pipistrelle de Kuhl
Chiroptera,Pipistrellus nathusii,Pipistrelle de Nathusius
Chiroptera,Pipistrellus pygmaeus,Pipistrelle pygmée
Chiroptera,Rhinolophus mehelyi,Rhinolophe de Méhely
Chiroptera,Rhinolophus euryale,Rhinolophe euryale
Chiroptera,Eptesicus serotinus,Sérotine commune
Chiroptera,Eptesicus nilssonii,Sérotine de Nilsson
Chiroptera,Vespertilio murinus,Vespertilion bicolore
Chiroptera,Hypsugo savii,Vespère de Savi
Hymenoptera,Pterygophorus Klug,
Hymenoptera,Gasteruption hastator,
Hymenoptera,Gasteruption pedemontanum,
Hymenoptera,Gasteruption Latreille,
Hymenoptera,Gasteruption jaculator,
Hymenoptera,Gasteruption assectator,
Hymenoptera,Gasteruption caucasicum,
Hymenoptera,Gasteruption tournieri,
Hymenoptera,Gasteruption paternum,
Hymenoptera,Gasteruption minutum,
Hymenoptera,Gasteruption nigrescens,
Hymenoptera,Gasteruption merceti,
Hymenoptera,Gasteruption diversipes,
Hymenoptera,Basalys Westwood,
Hymenoptera,Trichopria sociabilis,
Hymenoptera,Diapria Latreille,
Hymenoptera,Solenopsia imitatrix,
Hymenoptera,Betula Ashmead,
Hymenoptera,Plagiopria passerai,
Hymenoptera,Belyta Jurine,
Hymenoptera,Belyta rugosicollis,
Hymenoptera,Pantoclis manevali,
Hymenoptera,Cinetus Jurine,
Hymenoptera,Trichopria Ashmead,
Hymenoptera,Gaugainia electrogallica,
Hymenoptera,Homotherus locutor,
Hymenoptera,Odontocolon rufiventris,
Hymenoptera,Banchus pictus,
Hymenoptera,Syspasis scutellator,
Hymenoptera,Dichrogaster longicaudata,
Hymenoptera,Hoplocryptus confector,
Hymenoptera,Oiorhinus pallipalpis,
Hymenoptera,Woldstedtius biguttatus,
Hymenoptera,Xorides praecatorius,
Hymenoptera,Diadegma variegatum,
Hymenoptera,Acroricnus stylator,
Hymenoptera,Lissonota deversor,
Hymenoptera,Iseropus stercorator,
Hymenoptera,Charitopes pallicoxator,
Hymenoptera,Ichneumon quadrialbatus,
Hymenoptera,Tryphon sponsorium,
Hymenoptera,Pimpla rufipes,
Hymenoptera,Virgichneumon Heinrich,
Hymenoptera,Bathythrix claviger,
Hymenoptera,Gelis cyanurus,
Hymenoptera,Cratichneumon viator,
Hymenoptera,Cosmoconus elongator,
Hymenoptera,Hoplismenus pica,
Hymenoptera,Agrothereutes leucorhaeus,
Hymenoptera,Diplazon annulatus,
Hymenoptera,Exochus coronatus,
Hymenoptera,Theronia laevigata,
Hymenoptera,Charops cantator,
Hymenoptera,Orthocentrus bilineator,
Hymenoptera,Scambus brevicornis,
Hymenoptera,Sussaba erigator,
Hymenoptera,Dolichomitus tuberculatus,
Hymenoptera,Dolichomitus messor,
Hymenoptera,Netelia ocellaris,
Hymenoptera,Trichomma fulvidens,
Hymenoptera,Ichneumon stramentor,
Hymenoptera,Glypta mensurator,
Hymenoptera,Ulesta perspicua,
Hymenoptera,Enicospilus inflexus,
Hymenoptera,Ischnus orbitatorius,
Hymenoptera,Lissonota fundator,
Hymenoptera,Ophion obscuratus,
Hymenoptera,Ichneumon bucculentus,
Hymenoptera,Odontocolon quercinum,
Hymenoptera,Dusona auriculator,
Hymenoptera,Diplazon Nees,
Hymenoptera,Aethecerus discolor,
Hymenoptera,Liotryphon caudatus,
Hymenoptera,Syrphophilus stibarus,
Hymenoptera,Campoplex capitator,
Hymenoptera,Coelichneumon orbitator,
Hymenoptera,Diadromus pulchellus,
Hymenoptera,Perilissus Förster,
Hymenoptera,Mesochorus vittator,
Hymenoptera,Coleocentrus Gravenhorst,
Hymenoptera,Heterischnus ridibundus,
Hymenoptera,Campoplex elongator,
Hymenoptera,Campoletis viennensis,
Hymenoptera,Agrothereutes Förster,
Hymenoptera,Diplazon neoalpinus,
Hymenoptera,Coelichneumon comitator,
Hymenoptera,Exetastes postornatus,
Hymenoptera,Apaeleticus mesostictus,
Hymenoptera,Campoletis femoralis,
Hymenoptera,Panargyrops ruficaudatus,
Hymenoptera,Dreisbachia pictifrons,
Hymenoptera,Megarhyssa superba,
Hymenoptera,Zanthojoppa lutea,
Hymenoptera,Xorides alpestris,
Hymenoptera,Syspasis albiguttata,
Hymenoptera,Listrognathus obnoxius,
Hymenoptera,Eristicus clericus,
Hymenoptera,Ichneumon pedatorius,
Hymenoptera,Ichneumon didymus,
Hymenoptera,Zatypota picticollis,
Hymenoptera,Gnathochorisis flavipes,
Hymenoptera,Heresiarches eudoxius,
Hymenoptera,Sussaba flavipes,
Hymenoptera,Hadrodactylus nigrifemur,
Hymenoptera,Achaius Cameron,
Hymenoptera,Hoplocryptus quadriguttatus,
Hymenoptera,Mesochorus semirufus,
Hymenoptera,Aethecerus dispar,
Hymenoptera,Ichneumon formosus,
Hymenoptera,Trychosis Förster,
Hymenoptera,Diadegma incompletum,
Hymenoptera,Phygadeuon nitidus,
Hymenoptera,Phygadeuon ovatus,
Hymenoptera,Rynchobanchus bicolor,
Hymenoptera,Trichomma enecator,
Hymenoptera,Endromopoda phragmitidis,
Hymenoptera,Ichneumon albiornatus,
Hymenoptera,Ichneumon suspiciosus,
Hymenoptera,Bathythrix thomsoni,
Hymenoptera,Fintona nigripalpis,
Hymenoptera,Homotropus nigrolineatus,
Hymenoptera,Exephanes occupator,
Hymenoptera,Gnypetomorpha obscura,
Hymenoptera,Lissonota punctiventrator,
Hymenoptera,Tryphon obtusator,
Hymenoptera,Herpestomus brunnicornis,
Hymenoptera,Diphyus quadripunctorius,
Hymenoptera,Scolobates auriculatus,
Hymenoptera,Synodites notatus,
Hymenoptera,Rhyssa persuasoria,
Hymenoptera,Xorides sepulchralis,
Hymenoptera,Campoletis ensator,
Hymenoptera,Hyposoter ebeninus,
Hymenoptera,Coelichneumon rudis,
Hymenoptera,Stilbops vetulus,
Hymenoptera,Pimpla antiqua,
Hymenoptera,Virgichneumon albilineatus,
Hymenoptera,Euceros serricornis,
Hymenoptera,Phaenolobus arvernus,
Hymenoptera,Achaius oratorius,
Hymenoptera,Enicospilus cerebrator,
Hymenoptera,Ephialtes manifestator,
Hymenoptera,Lissonota dubia,
Hymenoptera,Tryphon bidentulus,
Hymenoptera,Exenterus Hartig,
Hymenoptera,Coelichneumon impressor,
Hymenoptera,Hyposoter didymator,
Hymenoptera,Barylypa delictor,
Hymenoptera,Stenaoplus pictus,
Hymenoptera,Lissonota folii,
Hymenoptera,Platyrhabdus monodon,
Hymenoptera,Listrodromus nycthemerus,
Hymenoptera,Dolichomitus kriechbaumeri,
Hymenoptera,Syrphophilus tricinctorius,
Hymenoptera,Casinaria ischnogaster,
Hymenoptera,Lissonota rufipes,
Hymenoptera,Pimpla processioneae,
Hymenoptera,Netelia caucasica,
Hymenoptera,Phaenolobus fulvicornis,
Hymenoptera,Hypsicera femoralis,
